1,755,-176.64934442512342
2,1165,-302.16879225646204
3,865,-221.17357630923237
4,1165,-198.97460511712998
5,1275,-347.977025931184
6,660,-232.70458701094253
7,865,-155.24161963105777
8,755,-234.63791239886373
9,960,-204.94429878821583
10,755,-194.89528463220077
11,1574,-363.59421141457585
12,865,-167.1475190784068
13,1275,-226.21730166468396
14,1360,-414.7098535300251
15,1070,-216.20153870576934
16,960,-160.16463946627874
17,1164,-274.5581901287653
18,1275,-293.83624997673564
19,865,-202.696719441201
20,1070,-189.90416439701184
21,1165,-211.22316152710536
22,1275,-297.9921019808775
23,1070,-208.62626662500224
24,865,-226.6362056011416
25,1070,-136.74292468062725
26,1069,-232.83405808269444
27,865,-240.79080750933628
28,1070,-253.17914566387475
29,1070,-311.2326512451585
30,1274,-278.4174025182715
31,1360,-171.21391011981876
32,865,-226.62382454492746
33,865,-232.79299864797613
34,1275,-292.46089779193943
35,660,-194.42064191540814
36,1370,-433.6555117936943
37,1684,-384.9346107765505
38,960,-289.9420838197381
39,1780,-278.5173167687304
40,1275,-332.9058049832469
41,1684,-371.92079852596953
42,960,-260.5815942967685
43,755,-153.20225576550558
44,1275,-205.43017208870725
45,1070,-311.9285532790916
46,960,-230.82314210296994
47,960,-216.62778660906983
48,1370,-252.57865082557305
49,960,-242.72906916622347
50,1275,-237.6009585813399
51,960,-207.1573230224604
52,960,-217.39291728077325
53,1274,-284.9954953932938
54,1165,-259.6782764023309
55,865,-266.24686952679906
56,1070,-227.9557666067798
57,1165,-274.88633069136057
58,1684,-306.30035544382423
59,2096,-344.24170894835765
60,660,-186.31356331222952
61,960,-254.2446944561398
62,1165,-299.6359139863412
63,660,-148.78311783020413
64,1165,-286.422178947989
65,1070,-233.205005984181
66,1274,-278.2571028860928
67,1165,-264.97455522185044
68,1165,-326.53530409014087
69,1165,-227.78724490863243
70,1769,-388.37326375219084
71,660,-204.08965585380366
72,1360,-340.89762943349876
73,660,-89.57646303700854
74,755,-172.17251105348615
75,1069,-253.51195377632428
76,1479,-413.6968815351796
77,755,-140.42556039016114
78,1070,-245.90251683645116
79,865,-231.83840438985067
80,1759,-255.3024928917271
81,1070,-308.2961581987946
82,1565,-265.47815294431314
83,865,-150.53602610377658
84,1370,-229.37948402830818
85,865,-200.309304674764
86,1564,-411.8691792248666
87,960,-227.48750514553598
88,865,-186.26948501799404
89,755,-195.30452631544412
90,660,-143.10751886168828
91,1070,-187.415829742148
92,950,-218.49836890229855
93,865,-180.03659215409857
94,1070,-172.79409416969926
95,1575,-403.2085135456374
96,1165,-274.73861304044476
97,1275,-207.65032732608987
98,1576,-366.0015961481206
99,865,-272.54446892843356
100,1275,-271.52011209764595
101,1275,-246.34552538851196
102,1983,-459.6293909733655
103,660,-172.2643945456644
104,1683,-476.6934900098016
105,960,-225.3426539604408
106,1479,-345.4853151697916
107,660,-162.69933405876384
108,1155,-333.5856805765388
109,1781,-375.3144192972922
110,1574,-353.50543912806626
111,1274,-284.1902474182771
112,1771,-311.8376937738243
113,1070,-225.85556536808622
114,960,-183.2079729634382
115,1165,-362.58485150395967
116,1779,-416.0569035384954
117,1985,-362.55023830200986
118,1686,-356.1975004042196
119,660,-170.7462944765801
120,1890,-272.7428016097765
121,865,-166.09156348011393
122,960,-272.09876893698004
123,1070,-175.69277268207108
124,1974,-439.19862967782603
125,755,-217.59173478703136
126,1370,-274.47413141894356
127,1781,-315.4762956815144
128,1275,-267.8484840558647
129,1275,-226.6419914509242
130,1985,-391.86897729413596
131,1369,-328.90586618150763
132,1890,-328.08033116158674
133,1891,-346.3987799526791
134,1684,-324.9862956781
135,865,-252.97308923637397
136,1481,-242.49868978194658
137,1554,-385.7247851250895
138,660,-172.4025423881702
139,2181,-331.9568352292404
140,1479,-341.57255025093104
141,1685,-351.72346743398396
142,1369,-241.35257958313466
143,1069,-168.56360046244603
144,1164,-214.19138630262074
145,1887,-255.27069729285625
146,1275,-349.5750336377989
147,1275,-183.09333532347148
148,1274,-226.7927483878624
149,1891,-389.79867888960314
150,1573,-330.42529629496295
151,1275,-328.1829391354863
152,1274,-288.456719759675
153,1070,-208.15330356030066
154,960,-190.0477637606562
155,2093,-445.7431746348771
156,1165,-290.2379596298382
157,1070,-196.73192068985992
158,1370,-227.52779498879826
159,1274,-264.45250429706556
160,1275,-308.6924628280225
161,1983,-298.94315903015865
162,660,-165.69800344433702
163,1274,-223.99144233448186
164,1275,-275.08729173741773
165,1574,-310.4941017334394
166,2551,-344.96103100641267
167,1769,-280.45946475674873
168,1370,-312.1957967018342
169,1070,-276.14055550787367
170,2396,-478.8116228669515
171,2095,-317.01750411332233
172,1275,-254.21582380939796
173,2385,-398.39571864528295
174,1575,-251.07704372138815
175,1888,-292.5470605973481
176,1889,-290.9750304726761
177,1274,-219.27967853222424
178,1274,-159.5864386628407
179,1359,-356.34195078738713
180,1480,-297.2359843978205
181,2093,-456.1983862664445
182,1888,-274.4790314320405
183,1070,-132.66842229027472
184,1480,-265.41162671622135
185,2298,-385.0817991598989
186,2600,-379.40551452288935
187,1778,-210.73881038212448
188,960,-269.79949230966344
189,1891,-260.59930124228885
190,865,-173.5341542106402
191,1891,-445.4604106228954
192,2189,-343.46352020135896
193,1275,-238.5043391488326
194,1889,-276.47091197761364
195,1274,-186.4216349441993
196,1155,-289.70411392240806
197,1275,-173.83631129793017
198,1479,-284.59372712863205
199,1369,-254.43550730933487
200,1890,-334.61056653172716
201,1574,-268.2240512605612
202,1370,-267.38732584460877
203,2394,-358.8555792314493
204,1369,-235.15899274165122
205,660,-128.7342968327117
206,1274,-285.11678690487565
207,1070,-259.37734297412646
208,1479,-327.2117976073018
209,1479,-288.5232816622974
210,1359,-243.67622677273155
211,2097,-283.8185680873359
212,1070,-326.06888105773936
213,1370,-307.4306311264267
214,1685,-385.11232741279775
215,2190,-369.80758646141857
216,1155,-269.2399637373176
217,1760,-344.18429223774604
218,1360,-255.6651962106877
219,1069,-152.81648800441968
220,1770,-286.11787949175704
221,2506,-459.9728410717939
222,1479,-263.0733739309083
223,3530,-611.0022496229686
224,1576,-213.78791920326628
225,755,-272.0148245696577
226,1985,-279.372145855742
227,1165,-193.6400518386846
228,2397,-396.0895056521835
229,1779,-405.9814963531397
230,2095,-273.2107690059473
231,2706,-401.36750764578863
232,3734,-635.1985846626903
233,1984,-326.7995143372329
234,1686,-288.3278288673069
235,2914,-399.33345522407524
236,865,-254.2883521277966
237,1984,-364.4729815334492
238,1983,-278.7085914877729
239,1275,-265.79447956649193
240,1985,-394.18680782415447
241,1481,-244.74418158751428
242,2299,-396.1658179006763
243,1750,-271.82101553634703
244,1070,-204.86160370102507
245,1370,-244.04870507778142
246,1155,-155.38180045995028
247,1891,-256.9731667104386
248,1684,-408.252842079934
249,1369,-248.2137156061747
250,2095,-245.40843893514867
251,2096,-422.8749723923605
252,1888,-331.06703071378803
253,1974,-378.20923141641583
254,1574,-355.6632913676936
255,2711,-503.43171512435805
256,3382,-381.52900052433665
257,3572,-524.4985367666433
258,1274,-197.06837738020317
259,1480,-318.77772672649894
260,1575,-162.2706313126779
261,1275,-257.79017922702093
262,2393,-393.4138431587363
263,4240,-637.2309815598006
264,2190,-313.10291423560784
265,1781,-273.59256595624674
266,2601,-473.45956867547227
267,2507,-408.1413396273691
268,2505,-353.6831687077964
269,1370,-214.53754391568071
270,1370,-263.4603958673353
271,2709,-483.7608543852421
272,2570,-447.64927263037424
273,1370,-223.76998503667016
274,1479,-263.2014785194524
275,2396,-331.0570115414992
276,1891,-369.7899434836137
277,1976,-241.55844342065043
278,1889,-231.15360697796103
279,1985,-413.09632713131765
280,1986,-229.15906414998727
281,2505,-459.9359431840374
282,1684,-346.8081276459111
283,2300,-424.7890646340105
284,1360,-157.14486932833964
285,2507,-305.10106539847277
286,2395,-481.7251301784928
287,2710,-316.83253481661205
288,2504,-351.66345223735885
289,2917,-322.179259840753
290,1369,-229.83108162315352
291,4631,-610.5971668775221
292,1165,-263.08060819402783
293,2506,-335.68667549178247
294,1986,-355.29373909636877
295,1975,-389.4597102519984
296,2383,-335.7362106924542
297,1891,-218.73155350970214
298,2505,-279.1990964558933
299,3532,-547.2168366149627
300,3119,-451.7787128578145
301,2768,-417.27324972213415
302,2991,-464.1385383860425
303,1685,-241.23294469492433
304,3327,-420.2676481239768
305,2297,-326.95038614706476
306,2712,-456.4529687025772
307,2301,-337.7985158923554
308,2180,-343.3085544899036
309,1575,-215.94907408881375
310,3810,-450.2182613520732
311,1575,-265.6541357357044
312,2709,-508.93173705567256
313,2187,-413.7994048870259
314,1685,-180.7692326870935
315,1576,-367.0902567152597
316,2916,-458.0992848682382
317,2298,-356.5547797957558
318,2709,-402.505924101132
319,4228,-716.4817568282942
320,2191,-390.21226287757946
321,1890,-340.2909299794638
322,3735,-476.79928641985776
323,1685,-360.6677728993853
324,3530,-527.9717862991938
325,1684,-154.11175851600385
326,1888,-282.5640716935571
