1,1369,-339.0376613812212
2,1165,-194.2489415103054
3,960,-261.3603626473359
4,755,-177.63310485399145
5,1480,-426.96623460317073
6,1370,-369.4190277395126
7,1684,-367.8011283205217
8,755,-144.66111555952082
9,1070,-245.24844132206871
10,660,-221.1805675698256
11,960,-236.34931195009935
12,1070,-260.5867286371701
13,755,-206.6899628439914
14,960,-221.350745736056
15,1275,-353.91619723000167
16,755,-202.24620349885888
17,755,-175.36614909978397
18,960,-210.40058644626933
19,1070,-243.65721431106465
20,1370,-310.562724301233
21,1481,-295.8247656409093
22,1479,-254.58889504955857
23,1165,-286.34000402426244
24,1359,-281.0584462498814
25,1574,-299.5921091615633
26,1070,-184.15409456711853
27,1480,-254.7560108282135
28,1070,-251.04469502662383
29,755,-166.18505021852658
30,1370,-261.9418129285123
31,865,-274.45957886779195
32,660,-169.74493048666878
33,1555,-364.3967819722582
34,1274,-275.9867476279348
35,960,-317.110690371141
36,1274,-302.72491037737035
37,865,-180.11196448937693
38,1684,-348.26858439135964
39,1275,-274.457620040394
40,1070,-321.53446110523083
41,1164,-309.784280436383
42,960,-170.88180672747004
43,755,-173.20913613035034
44,1481,-228.62699150779838
45,1275,-317.84998589327677
46,1164,-287.44625608918295
47,660,-171.76275567303446
48,755,-218.47358611475528
49,865,-212.91749562160254
50,660,-100.22460361378559
51,1165,-289.62465348206257
52,1070,-210.2779351800783
53,865,-224.56382740662875
54,1370,-302.5399000428784
55,865,-195.1286571573955
56,660,-174.44378804074174
57,1480,-354.31047026700975
58,1369,-367.03641812980646
59,755,-167.60682084954942
60,1370,-317.7356855707066
61,755,-214.72353443587826
62,960,-241.88316654137398
63,755,-192.3039754028542
64,1275,-278.2526538681846
65,1165,-224.75281968847275
66,660,-197.34784167700442
67,755,-184.61027196481805
68,960,-185.2536377688783
69,960,-261.72497459319527
70,950,-253.11383983233517
71,1576,-270.61873586871945
72,1480,-223.49347371683444
73,1165,-202.02223278163044
74,1479,-300.18233315905604
75,1369,-302.1314363021299
76,1165,-365.80013452744737
77,865,-190.254580842101
78,1274,-322.9171421421705
79,1070,-261.49088837739583
80,660,-172.9421782386758
81,1370,-282.06207927104765
82,960,-193.1463051282807
83,1070,-257.1240438254074
84,1165,-299.07013626485724
85,865,-161.66367506585036
86,1684,-362.24538455146484
87,660,-144.37268684691014
88,960,-216.97316315927054
89,1574,-339.5933218705896
90,1070,-217.6592666611256
91,1275,-308.74271918114357
92,1165,-266.6935598778944
93,865,-181.77728794811148
94,660,-290.0537688403453
95,1275,-323.5988977270002
96,960,-316.80914117877325
97,1165,-239.6365108726336
98,960,-291.9242059602859
99,1070,-225.9961631151458
100,1165,-209.64711176264322
101,755,-242.0235853141186
102,1360,-306.8579531855992
103,660,-121.38779642688606
104,1165,-274.1681603323854
105,1069,-229.0914238379076
106,960,-206.95285096159495
107,1574,-322.326068077959
108,1574,-332.4066184007851
109,1070,-250.04836544434622
110,1165,-268.6871032068607
111,960,-259.60330824686133
112,1479,-226.8679654268787
113,1274,-310.83422414531964
114,865,-186.33851153601898
115,865,-140.07347968208182
116,755,-166.54508715011883
117,1155,-177.9381830585727
118,865,-162.73868672553965
119,755,-219.7948379848373
120,1566,-287.56272221097095
121,960,-271.8550772062225
122,1070,-222.12356810912306
123,865,-184.5348966766804
124,1974,-476.4026432406824
125,1070,-289.56887979395617
126,660,-197.9637563545336
127,960,-278.7416319994737
128,1545,-289.08946600010205
129,755,-208.15737517988018
130,1574,-294.1005407304397
131,1781,-336.7268467858542
132,1276,-198.42949980470883
133,1164,-319.3172813653551
134,1275,-251.61734730442282
135,1274,-244.2819710829101
136,1479,-284.4791944492509
137,1360,-349.1790684624178
138,755,-231.8952277938124
139,1369,-342.07080592891407
140,865,-181.61050230802846
141,1165,-257.5994714501275
142,1888,-326.0378157590317
143,1155,-309.3848214899976
144,1275,-271.88844080047477
145,1070,-284.4395116728548
146,1946,-355.67693832854746
147,865,-201.3281900333336
148,1889,-380.0137002173001
149,660,-152.49710508714844
150,1479,-327.0483612195353
151,1479,-306.8538628240425
152,660,-257.6345563691477
153,865,-244.18131826605892
154,1070,-207.72575449819522
155,1684,-352.0245739940038
156,1070,-245.06483876374307
157,1780,-327.5446813874329
158,755,-187.98111314232543
159,1165,-256.85893706558977
160,1165,-156.72622045442964
161,1165,-199.40749503333197
162,1275,-248.21300832188768
163,2188,-374.1107190890153
164,865,-185.54908105124545
165,1275,-371.7531736663922
166,960,-276.6972489815182
167,1778,-387.96737498918407
168,755,-109.04022137620039
169,960,-213.92000720469161
170,660,-187.19802362904227
171,1165,-210.2618805876087
172,755,-161.98871937539147
173,960,-229.87684879210374
174,1275,-309.01950466732427
175,1480,-371.1698451668786
176,865,-219.74087653107682
177,755,-187.94691342022665
178,1165,-273.5561589731665
179,1966,-241.9679526495844
180,1573,-306.78492337568355
181,1350,-354.3448546153775
182,1274,-274.6248390846898
183,1984,-373.72411589608964
184,1684,-375.14328901199514
185,1369,-207.02185256173934
186,660,-144.59008498964752
187,1575,-347.1400066044225
188,755,-194.41323725234219
189,865,-163.69301914016245
190,1275,-247.81970091304376
191,1574,-307.08218065200435
192,1165,-205.311281028496
193,1369,-390.0454516281593
194,1769,-377.27745008700754
195,1780,-359.2206430123511
196,1155,-232.01925541216713
197,1155,-344.8402397163077
198,1370,-261.5970689904394
199,1778,-417.9854627935918
200,1480,-321.17540154534487
201,1274,-323.6300140831886
